Ensembl_gene_ID	HGNC_symbol
YAL060W	BDH1
YAL017W	PSK1
YAR018C	KIN3
YAL063C	FLO9
YAL046C	BOL3
YAR020C	PAU7
YAR050W	FLO1
YAR019C	CDC15
YAR002W	NUP60
YAL039C	CYC3
YAL022C	FUN26
YAL011W	SWC3
YAL001C	TFC3
YAL056W	GPB2
YAL013W	DEP1
YAR071W	PHO11
YAR033W	MST28
YAL054C	ACS1
YAL067C	SEO1
YAL059W	ECM1
YAL005C	SSA1
YAL035W	FUN12
YAL008W	FUN14
YAL020C	ATS1
YAL032C	PRP45
YAL015C	NTG1
YAL028W	FRT2
YAL009W	SPO7
YAR014C	BUD14
YAL036C	RBG1
YAL002W	VPS8
YAL021C	CCR4
YAL061W	BDH2
YAL034C	FUN19
YAR002C-A	ERP1
YAR008W	SEN34
YAL049C	AIM2
YAL047C	SPC72
YAL029C	MYO4
YAR031W	PRM9
YAL027W	SAW1
YAR073W	IMD1
YAL033W	POP5
YAR015W	ADE1
YAL044W-A	BOL1
YAL041W	CDC24
YAL068C	PAU8
YAR042W	SWH1
YAL051W	OAF1
YAL043C	PTA1
YAL044C	GCV3
YAL058W	CNE1
YAL012W	CYS3
YAL064C-A	TDA8
YAL007C	ERP2
YAL040C	CLN3
Q0065	AI4
Q0080	ATP8
Q0160	SCEI
Q0070	AI5_ALPHA
Q0275	COX3
Q0020	15S_RRNA
Q0140	VAR1
Q0075	AI5_BETA
Q0250	COX2
Q0105	COB
Q0285	RPM1
Q0055	AI2
Q0115	BI3
Q0130	OLI1
Q0110	BI2
Q0120	BI4
Q0050	AI1
Q0085	ATP6
Q0060	AI3
Q0045	COX1
Q0158	21S_RRNA
