Ensembl_gene_ID	HGNC_symbol
ENSRNOG00000019754	Gdap2
ENSRNOG00000013798	Fnbp1l
ENSRNOG00000022218	Ifi44
ENSRNOG00000019240	Ampd2
ENSRNOG00000053349	Rrh
ENSRNOG00000069596	LOC103689940
ENSRNOG00000048949	Elovl6
ENSRNOG00000036885	Gbp3
ENSRNOG00000045743	Etnppl
ENSRNOG00000019211	Olfml3
ENSRNOG00000013872	P2ry14
ENSRNOG00000023943	Gbp1-ps1
ENSRNOG00000013894	Gpr87
ENSRNOG00000029756	P2ry13
ENSRNOG00000015655	Ptgfrn
ENSRNOG00000019333	Hipk1
ENSRNOG00000014490	Bdh2
ENSRNOG00000070399	Gbp6-ps2
ENSRNOG00000013902	P2ry12
ENSRNOG00000043426	Kyat3
ENSRNOG00000011025	Trmt10a
ENSRNOG00000013917	Igsf10
ENSRNOG00000056332	Miga1
ENSRNOG00000015987	Rap1gds1
ENSRNOG00000019367	Dclre1b
ENSRNOG00000069829	Slc9b1
ENSRNOG00000045764	Cxxc4
ENSRNOG00000011294	Usp33
ENSRNOG00000016571	Ngf
ENSRNOG00000067239	Ppm1l
ENSRNOG00000051854	Enpep
ENSRNOG00000021581	Rapgef2
ENSRNOG00000018798	Bcan
ENSRNOG00000018870	Hapln2
ENSRNOG00000055257	Selenof
ENSRNOG00000010306	H2az1
ENSRNOG00000060107	Dnajb14
ENSRNOG00000018220	Pde4dip
ENSRNOG00000025074	Fgg
ENSRNOG00000011589	Camk2d
ENSRNOG00000052232	Cyb561d1
ENSRNOG00000014857	C2h1orf52
ENSRNOG00000059604	Loricrin
ENSRNOG00000063253	Adgrl2
ENSRNOG00000018131	Slc16a4
ENSRNOG00000010655	Mttp
ENSRNOG00000010552	Lamtor3
ENSRNOG00000047499	Rbm15
ENSRNOG00000018783	Bcas2
ENSRNOG00000023457	Stpg2
ENSRNOG00000009345	Ugt8
ENSRNOG00000054375	Nhlh2
ENSRNOG00000019417	Hsd3b5
ENSRNOG00000012508	Slc39a8
ENSRNOG00000012436	Adh6
ENSRNOG00000018569	Ahcyl1
ENSRNOG00000012281	Adh6a
ENSRNOG00000011311	Papss1
ENSRNOG00000018201	Prok1
ENSRNOG00000065373	Adh1-ps1
ENSRNOG00000018659	Csf1
ENSRNOG00000014575	Rtca
ENSRNOG00000069176	Adh6
ENSRNOG00000015029	Dbt
ENSRNOG00000046357	Adh5
ENSRNOG00000015026	Arhgef11
ENSRNOG00000014059	Odf2l
ENSRNOG00000023338	Tspan2
ENSRNOG00000012630	Rhoc
ENSRNOG00000012947	Metap1
ENSRNOG00000012946	Mov10
ENSRNOG00000016793	Tshb
ENSRNOG00000028561	AABR07011672.1
ENSRNOG00000014613	Ddah1
ENSRNOG00000010875	Fam241a
ENSRNOG00000032715	AABR07010705.1
ENSRNOG00000063693	LOC120100609
ENSRNOG00000011053	Cyp2u1
ENSRNOG00000011559	Cnn3
ENSRNOG00000063905	Hsd3b3
ENSRNOG00000017784	Lrif1
ENSRNOG00000009845	Acadm
ENSRNOG00000070622	Hsd3b1
ENSRNOG00000011654	Plk4
ENSRNOG00000010183	Gask1b
ENSRNOG00000011817	Rpl22l1
ENSRNOG00000024120	Rxfp1
ENSRNOG00000012729	Mfsd8
ENSRNOG00000056545	LOC102552324
ENSRNOG00000011211	Pex5l
ENSRNOG00000070305	S100a7l2
ENSRNOG00000011612	Tdo2
ENSRNOG00000047473	LOC100909434
ENSRNOG00000014674	Exosc9
ENSRNOG00000015423	Ccna2
ENSRNOG00000020642	Flad1
ENSRNOG00000049513	Lenep
ENSRNOG00000015816	Bbs7
ENSRNOG00000051606	LOC100360380
ENSRNOG00000027894	Iqgap3
ENSRNOG00000020822	Atp8b2
ENSRNOG00000015421	Slc27a3
ENSRNOG00000066453	Strit1
ENSRNOG00000015153	Ints3
ENSRNOG00000043095	Etv3
ENSRNOG00000025406	Iqgap2
ENSRNOG00000011057	Mfn1
ENSRNOG00000028403	Ptcd2
ENSRNOG00000017986	Zfp458
ENSRNOG00000043511	Etv3l
ENSRNOG00000017272	Mrps27
ENSRNOG00000011070	Gnb4
ENSRNOG00000031576	Zfp455
ENSRNOG00000012645	Mecom
ENSRNOG00000065312	Nbea
ENSRNOG00000057159	Rsl1
ENSRNOG00000018054	F2rl2
ENSRNOG00000018679	Rptn
ENSRNOG00000010071	C2h4orf46
ENSRNOG00000010889	Fbxw7
ENSRNOG00000059480	Supt20h
ENSRNOG00000010210	Slc7a11
ENSRNOG00000043414	Fcrl5
ENSRNOG00000051623	Exosc8
ENSRNOG00000069082	Tchh
ENSRNOG00000056746	Tchh
ENSRNOG00000009610	Tchhl1
ENSRNOG00000058694	Alg5
ENSRNOG00000010105	S100a11
ENSRNOG00000012427	Veph1
ENSRNOG00000023226	S100a10
ENSRNOG00000068452	Vom2r46
ENSRNOG00000012280	Ptx3
ENSRNOG00000014178	Acad9
ENSRNOG00000019590	Smg5
ENSRNOG00000024594	Fhdc1
ENSRNOG00000048617	Ensa
ENSRNOG00000011400	Ralyl
ENSRNOG00000009276	Schip1
ENSRNOG00000039588	Mcidas
ENSRNOG00000012312	Prr9
ENSRNOG00000012556	Isl1
ENSRNOG00000022234	mrpl24
ENSRNOG00000024845	Mrps21
ENSRNOG00000011645	Mettl25b
ENSRNOG00000024028	Sprr1a
ENSRNOG00000012019	B3galnt1
ENSRNOG00000021155	Ctsk
ENSRNOG00000011402	Isg20l2
ENSRNOG00000038091	Sohlh2
ENSRNOG00000016070	Trpc3
ENSRNOG00000027408	Ppid
ENSRNOG00000059463	Slc39a1
ENSRNOG00000010534	Ankrd50
ENSRNOG00000009538	Etfdh
ENSRNOG00000019184	Npr3
ENSRNOG00000016353	Nim1k
ENSRNOG00000011913	Cp
ENSRNOG00000061857	Mgst2
ENSRNOG00000028345	Vom2r47
ENSRNOG00000020673	Pbxip1
ENSRNOG00000031406	Hps3
ENSRNOG00000010768	Kpna4
ENSRNOG00000012302	Gucy1a1
ENSRNOG00000010248	Serpini1
ENSRNOG00000020836	Rorc
ENSRNOG00000010349	Ghrl
ENSRNOG00000065199	LOC100911668
ENSRNOG00000008463	Rundc3b
ENSRNOG00000008121	Slc13a1
ENSRNOG00000064203	Or6d13b
ENSRNOG00000014617	Tgoln2
ENSRNOG00000008980	Rbm48
ENSRNOG00000007608	Fezf1
ENSRNOG00000009135	LOC500007
ENSRNOG00000010628	Sec13
ENSRNOG00000009172	Cpvl
ENSRNOG00000021695	Hyal6
ENSRNOG00000014753	Tcf7l1
ENSRNOG00000011052	Gars1
ENSRNOG00000022837	Slc25a40
ENSRNOG00000026055	Neurod6
ENSRNOG00000061080	Kmt2c
ENSRNOG00000052745	Met
ENSRNOG00000009258	Cdk6
ENSRNOG00000056660	AABR07025928.1
ENSRNOG00000011145	Crhr2
ENSRNOG00000013520	Mat2a
ENSRNOG00000061046	Golga3-ps1
ENSRNOG00000011653	Washc2c
ENSRNOG00000039466	Hyal5
ENSRNOG00000052444	Samd9
ENSRNOG00000025214	AC099360.1
ENSRNOG00000009571	Wipf3
ENSRNOG00000043114	Tomm7
ENSRNOG00000049057	Znrf2
ENSRNOG00000007234	Cyp51
ENSRNOG00000009176	Mkrn2
ENSRNOG00000046734	Evx1
ENSRNOG00000067740	RGD1564696
ENSRNOG00000006675	Fabp1
ENSRNOG00000006030	Ptprz1
ENSRNOG00000013314	Avl9
ENSRNOG00000010153	Raf1
ENSRNOG00000047571	RGD1563231
ENSRNOG00000010517	Hycc1
ENSRNOG00000047464	LOC100360848
ENSRNOG00000065201	Vom1r88
ENSRNOG00000022182	Rint1
ENSRNOG00000002524	Gpr37
ENSRNOG00000021817	Irak2
ENSRNOG00000026319	Akap9
ENSRNOG00000012165	Itprid1
ENSRNOG00000009226	Crygn
ENSRNOG00000049829	AABR07060872.1
ENSRNOG00000062790	LOC100361052
ENSRNOG00000063497	Vom1r74
ENSRNOG00000006802	Lrrn1
ENSRNOG00000068151	Vom1r75
ENSRNOG00000010930	Usp39
ENSRNOG00000051748	AABR07060628.1
ENSRNOG00000012764	Agap3
ENSRNOG00000000017	Steap1
ENSRNOG00000011713	LOC691113
ENSRNOG00000010205	Mturn
ENSRNOG00000009153	Cidec
ENSRNOG00000068982	Vom1r77
ENSRNOG00000013383	Tmub1
ENSRNOG00000065661	Vom1r78
ENSRNOG00000061100	Tmem150a
ENSRNOG00000011250	Inmt
ENSRNOG00000063679	Samd9l
ENSRNOG00000012035	Rnf181
ENSRNOG00000055103	Cftr
ENSRNOG00000014751	Ret
ENSRNOG00000012659	Vamp5
ENSRNOG00000011667	Fastk
ENSRNOG00000006486	Reg1a
ENSRNOG00000069229	Or6d12b
ENSRNOG00000006102	Pole4
ENSRNOG00000066243	Or6d13c
ENSRNOG00000067399	Or6d12c
ENSRNOG00000009894	Vps50
ENSRNOG00000070516	Ptbp1-ps3
ENSRNOG00000014347	Slc4a2
ENSRNOG00000070550	Or6d14
ENSRNOG00000010761	Sftpb
ENSRNOG00000007212	Hyal4
ENSRNOG00000007412	Dok1
ENSRNOG00000011791	Zfand4
ENSRNOG00000021729	Iqub
ENSRNOG00000008017	Cdk5
ENSRNOG00000026196	Lrrd1
ENSRNOG00000009411	Chn2
ENSRNOG00000068631	LOC685069
ENSRNOG00000013668	Capg
ENSRNOG00000071062	Ndufa5
ENSRNOG00000007937	Krit1
ENSRNOG00000031671	Rasgef1a
ENSRNOG00000008380	Asic3
ENSRNOG00000006579	Reg3g
ENSRNOG00000014713	Csgalnact2
ENSRNOG00000010546	Gngt1
ENSRNOG00000065257	Or6d15
ENSRNOG00000006975	Wasl
ENSRNOG00000013605	Sh2d6
ENSRNOG00000026176	Efcab12
ENSRNOG00000005502	Ankib1
ENSRNOG00000010919	Mbd4
ENSRNOG00000054176	Mogs
ENSRNOG00000058785	Ccdc142
ENSRNOG00000008020	Pax4
ENSRNOG00000010601	Srpk2
ENSRNOG00000007942	Fscn3
ENSRNOG00000008720	Wbp1
ENSRNOG00000008873	Ino80b
ENSRNOG00000010952	Ift122
ENSRNOG00000005496	Ing3
ENSRNOG00000008585	Tmbim7
ENSRNOG00000006151	Reg3b
ENSRNOG00000042570	AC115202.1
ENSRNOG00000039388	Prrt4
ENSRNOG00000008613	Gatad1
ENSRNOG00000006365	Asb15
ENSRNOG00000066798	Peg10
ENSRNOG00000006888	Gcfc2
ENSRNOG00000042126	Lsm5
ENSRNOG00000007231	Spam1
ENSRNOG00000021614	Kmt2e
ENSRNOG00000045831	Lmod2
ENSRNOG00000006360	Reg3a
ENSRNOG00000006968	Mrpl19
ENSRNOG00000005478	Fkbp9
ENSRNOG00000021866	Bola3
ENSRNOG00000025991	Pex1
ENSRNOG00000010435	Nup42
ENSRNOG00000005981	Nt5c3a
ENSRNOG00000010453	Klhl7
ENSRNOG00000009711	Hepacam2
ENSRNOG00000070293	Vom1r67
ENSRNOG00000007486	Atg7
ENSRNOG00000015097	Kcmf1
ENSRNOG00000051922	AABR07059663.1
ENSRNOG00000070012	Vom1r80
ENSRNOG00000011519	Orc5
ENSRNOG00000066936	Vom1r81
ENSRNOG00000068314	Vom1r79
ENSRNOG00000055188	Tlx2
ENSRNOG00000066703	LOC103692025
ENSRNOG00000062900	Vom1r76
ENSRNOG00000010716	Atoh8
ENSRNOG00000063291	Vom1r69
ENSRNOG00000065666	LOC120102230
ENSRNOG00000068624	Vom1r-ps69
ENSRNOG00000005853	Tacr1
ENSRNOG00000011008	Bet1
ENSRNOG00000038449	Tigd2
ENSRNOG00000007822	Vgll4
ENSRNOG00000011616	Slc26a5
ENSRNOG00000034084	Ggct
ENSRNOG00000007118	Eva1a
ENSRNOG00000068844	Vom1r-ps74
ENSRNOG00000007636	Cadps2
ENSRNOG00000037251	Zfp248
ENSRNOG00000023657	Gprin3
ENSRNOG00000005587	Suclg1
ENSRNOG00000011648	Aqp1
ENSRNOG00000066436	Cryzl1-ps1
ENSRNOG00000007874	Tamm41
ENSRNOG00000006893	Ppm1k
ENSRNOG00000031486	AABR07059215.1
ENSRNOG00000046905	Sgce
ENSRNOG00000070957	Mkrn2os
ENSRNOG00000013809	Kbtbd2
ENSRNOG00000007288	M1ap
ENSRNOG00000057158	AABR07060694.1
ENSRNOG00000010572	Pus7
ENSRNOG00000012227	Stambp
ENSRNOG00000007356	Chmp3
ENSRNOG00000010053	Calcr
ENSRNOG00000010430	Tmem40
ENSRNOG00000013135	Ptpn12
ENSRNOG00000012098	Adcyap1r1
ENSRNOG00000010513	Tfpi2
ENSRNOG00000009197	Asb4
ENSRNOG00000007814	Kdm3a
ENSRNOG00000011363	Napepld
ENSRNOG00000009565	Pdk4
ENSRNOG00000012785	Armc10
ENSRNOG00000013510	Tmem60
ENSRNOG00000008168	Wnt5b
ENSRNOG00000013517	Phtf2
ENSRNOG00000021855	Kcp
ENSRNOG00000008869	Ppp1r9a
ENSRNOG00000010473	Cand2
ENSRNOG00000007041	Abcg2
ENSRNOG00000007792	Gcc1
ENSRNOG00000013431	Rsbn1l
ENSRNOG00000050469	Gng11
ENSRNOG00000006858	Pyurf
ENSRNOG00000007806	Arf5
ENSRNOG00000012972	Alox5
ENSRNOG00000010420	Sem1
ENSRNOG00000065130	Rnf133
ENSRNOG00000011283	Sdhaf3
ENSRNOG00000005694	AABR07048253.1
ENSRNOG00000039383	Garin1a
ENSRNOG00000010746	Rpl32
ENSRNOG00000070667	Vom1r86
ENSRNOG00000008902	Pon1
ENSRNOG00000023969	Herc6
ENSRNOG00000051433	Pcgf1
ENSRNOG00000027376	Il17rc
ENSRNOG00000038471	Rps7-ps20
ENSRNOG00000066853	Vom1r85
ENSRNOG00000006197	Calu
ENSRNOG00000062765	Vom1r68
ENSRNOG00000013261	Vax2
ENSRNOG00000009414	Creld1
ENSRNOG00000028801	Gsap
ENSRNOG00000009863	Prrt3
ENSRNOG00000024986	Mmrn1
ENSRNOG00000013911	Nagk
ENSRNOG00000063021	Atp6v1fnb
ENSRNOG00000007990	Adipor2
ENSRNOG00000011292	Col1a2
ENSRNOG00000008656	Snca
ENSRNOG00000008157	Syn2
ENSRNOG00000063846	Vom1r87
ENSRNOG00000019986	Pot1
ENSRNOG00000061373	Loxl3
ENSRNOG00000008332	Smo
ENSRNOG00000007947	Fam13a
ENSRNOG00000006874	Opn1sw
ENSRNOG00000007955	Timp4
ENSRNOG00000063630	Dlx6
ENSRNOG00000006576	Bms1
ENSRNOG00000021441	Reln
ENSRNOG00000047453	Casd1
ENSRNOG00000015581	Dnah6
ENSRNOG00000007100	Ccdc136
ENSRNOG00000007924	Mios
ENSRNOG00000005268	Gnat3
ENSRNOG00000007546	Asns
ENSRNOG00000028896	A2m
ENSRNOG00000070702	Smkr1
ENSRNOG00000008939	Nxph1
ENSRNOG00000070617	LOC102551166
ENSRNOG00000057096	Gnai1
ENSRNOG00000022448	Htra2
ENSRNOG00000008524	Glcci1
ENSRNOG00000020032	Impdh1
ENSRNOG00000011808	Ghrhr
ENSRNOG00000006116	Hk2
ENSRNOG00000043035	Fbxl13
ENSRNOG00000008309	Rpa3
ENSRNOG00000070386	Paip2b
ENSRNOG00000045797	Lep
ENSRNOG00000012817	Lrrc17
ENSRNOG00000007842	Aup1
ENSRNOG00000021468	Grm8
ENSRNOG00000008062	Dqx1
ENSRNOG00000030269	Atp2b2
ENSRNOG00000008628	Ica1
ENSRNOG00000008466	Lbx2
ENSRNOG00000048371	Fam185a
ENSRNOG00000031173	Snd1
ENSRNOG00000011617	Dguok
ENSRNOG00000008098	Lrrc4
ENSRNOG00000011387	Tet3
ENSRNOG00000033618	Col28a1
ENSRNOG00000037198	Usp18
ENSRNOG00000023679	Prdm5
ENSRNOG00000015493	Emx1
ENSRNOG00000012932	Ccdc146
ENSRNOG00000011144	Rho
ENSRNOG00000010345	Ssmem1
ENSRNOG00000030151	Thsd7a
ENSRNOG00000015076	Cyp26b1
ENSRNOG00000011338	Hdhd5
ENSRNOG00000006132	Garin1b
ENSRNOG00000007804	C1galt1
ENSRNOG00000067962	Nat8f3
ENSRNOG00000012026	Psmc2
ENSRNOG00000049269	Eno1-ps20
ENSRNOG00000007900	Tspan33
ENSRNOG00000010905	Dlx5
ENSRNOG00000042731	Slc25a18
ENSRNOG00000067502	Tac1
ENSRNOG00000007437	Irf5
ENSRNOG00000012392	Dnajc2
ENSRNOG00000014501	Zfp638
ENSRNOG00000011153	Il17ra
ENSRNOG00000006391	Smarcad1
ENSRNOG00000025209	Plxnd1
ENSRNOG00000012881	Fgl2
ENSRNOG00000021758	Tnpo3
ENSRNOG00000050231	Gng12
ENSRNOG00000006526	Sema3c
ENSRNOG00000006717	Ankrd26
ENSRNOG00000006583	Hpgds
ENSRNOG00000009700	Dync1i1
ENSRNOG00000015768	Nat8f5
ENSRNOG00000009742	Rad52
ENSRNOG00000012693	Pmpcb
ENSRNOG00000009000	Foxj2
ENSRNOG00000064111	Tnip3
ENSRNOG00000006631	Sema3e
ENSRNOG00000007544	Il23r
ENSRNOG00000008752	Nrf1
ENSRNOG00000015411	Apobec1
ENSRNOG00000010378	Slc4a5
ENSRNOG00000048205	Ube2h
ENSRNOG00000022950	Dppa3
ENSRNOG00000005906	RGD1565355
ENSRNOG00000015331	Gdf3
ENSRNOG00000048088	Mest
ENSRNOG00000009956	Wnk1
ENSRNOG00000008368	Nanog
ENSRNOG00000006206	Tmem106b
ENSRNOG00000063398	Nat8
ENSRNOG00000007340	Dcp1b
ENSRNOG00000010833	Mthfd2
ENSRNOG00000007224	Bmt2
ENSRNOG00000007662	Zfp800
ENSRNOG00000012337	Pde1c
ENSRNOG00000008376	Slc2a3
ENSRNOG00000011014	Copg2
ENSRNOG00000009957	Slc25a13
ENSRNOG00000022343	Alms1
ENSRNOG00000059474	Mob1a
ENSRNOG00000005512	Ndufa4
ENSRNOG00000028219	Tmem209
ENSRNOG00000012394	Bcl2l13
ENSRNOG00000013962	Magi2
ENSRNOG00000060689	Parp11
ENSRNOG00000014083	Iqsec3
ENSRNOG00000012439	Bid
ENSRNOG00000006003	Ctnna2
ENSRNOG00000012876	Slc6a13
ENSRNOG00000008142	Brpf1
ENSRNOG00000010950	Cep41
ENSRNOG00000006093	LRRTM1
ENSRNOG00000011566	Cecr2
ENSRNOG00000013573	Atp6v1b1
ENSRNOG00000014578	Fxyd4
ENSRNOG00000013712	Tex261
ENSRNOG00000052140	Ogg1
ENSRNOG00000005775	Phf14
ENSRNOG00000045539	Dusp11
ENSRNOG00000017066	Zfp384
ENSRNOG00000057729	Strip2
ENSRNOG00000021781	Camk1
ENSRNOG00000001808	Ints13
ENSRNOG00000010467	Cpa5
ENSRNOG00000069710	Nat8f2
ENSRNOG00000014562	Hnrnpf
ENSRNOG00000021402	Ankrd53
ENSRNOG00000001811	Fgfr1op2
ENSRNOG00000010725	Cpa1
ENSRNOG00000070875	Nat8f4
ENSRNOG00000005695	Mgp
ENSRNOG00000013589	Cxcl12
ENSRNOG00000017710	Asprv1
ENSRNOG00000065827	LOC287992
ENSRNOG00000010278	Il6
ENSRNOG00000023065	Zfp637
ENSRNOG00000009096	Pon3
ENSRNOG00000017399	Acrbp
ENSRNOG00000009022	Rtkn
ENSRNOG00000007281	Flnc
ENSRNOG00000042507	LOC681193
ENSRNOG00000062492	LOC120102456
ENSRNOG00000009112	Pon2
ENSRNOG00000062405	Vom1r73
ENSRNOG00000047114	Cct8l2
ENSRNOG00000023363	Ing4
ENSRNOG00000062429	Zfp239
ENSRNOG00000006476	Tex37
ENSRNOG00000023337	Sema3a
ENSRNOG00000033695	AC095825.1
ENSRNOG00000005615	Gadd45a
ENSRNOG00000009324	Wdr54
ENSRNOG00000029574	Rps4x-ps9
ENSRNOG00000018453	Nop2
ENSRNOG00000027655	Clec4b2
ENSRNOG00000065557	Polr1d-ps1
ENSRNOG00000054428	AABR07060971.1
ENSRNOG00000008962	LOC500028
ENSRNOG00000006857	Ndnf
ENSRNOG00000007027	Hgf
ENSRNOG00000064781	LOC108350671
ENSRNOG00000024709	Vwde
ENSRNOG00000031707	Tuba3b
ENSRNOG00000047566	LOC680964
ENSRNOG00000059347	Rbmxl1b
ENSRNOG00000059615	Exoc6b
ENSRNOG00000024685	Tas2r7l
ENSRNOG00000056052	AABR07060980.1
ENSRNOG00000058543	LOC685171
ENSRNOG00000010253	Cd163
ENSRNOG00000062896	LOC100911252
ENSRNOG00000039300	Ahcyl2
ENSRNOG00000052702	RGD1562178
ENSRNOG00000033531	Cacna2d1
ENSRNOG00000054508	Foxp2
ENSRNOG00000021799	Tas2r118
ENSRNOG00000005890	Serbp1
ENSRNOG00000069945	Tmem229a
ENSRNOG00000053203	Mical3
ENSRNOG00000019719	Kcna5
ENSRNOG00000032847	AABR07060145.1
ENSRNOG00000024636	Gpr85
ENSRNOG00000027557	Klf14
ENSRNOG00000064052	Kcna1
ENSRNOG00000027445	LOC120102490
ENSRNOG00000005376	Mad2l1
ENSRNOG00000042494	RGD1307916
ENSRNOG00000056836	Cav1
ENSRNOG00000012195	Tas2r108
ENSRNOG00000007270	Il12rb2
ENSRNOG00000026225	Tas2r138
ENSRNOG00000010048	C4h2orf81
ENSRNOG00000030413	Tas2r137
ENSRNOG00000051905	Wnt2
ENSRNOG00000032535	Or2f1b
ENSRNOG00000006782	Qrfprl
ENSRNOG00000034071	Chmp4bl1
ENSRNOG00000057290	Tmem168
ENSRNOG00000028135	Tas2r139
ENSRNOG00000047774	AABR07059478.1
ENSRNOG00000039626	AABR07059877.1
ENSRNOG00000054505	Or2r3b
ENSRNOG00000061595	Tfec
ENSRNOG00000052486	Kcna6
ENSRNOG00000054514	Mkln1
ENSRNOG00000008031	Cacna2d4
ENSRNOG00000028130	Tas2r144
ENSRNOG00000070946	Lsm8
ENSRNOG00000017906	Or10ac1
ENSRNOG00000039863	AC111647.1
ENSRNOG00000005412	Or2a25
ENSRNOG00000059350	Ppp1r3a
ENSRNOG00000066511	Vom2r51
ENSRNOG00000006646	Vopp1
ENSRNOG00000007508	Lrtm2
ENSRNOG00000053213	Tas2r143
ENSRNOG00000013137	Clec4f
ENSRNOG00000049982	Pex26
ENSRNOG00000026811	Tas2r135
ENSRNOG00000012495	Podxl
ENSRNOG00000051952	Tes
ENSRNOG00000015719	Egr4
ENSRNOG00000017881	Tas2r126
ENSRNOG00000006779	Crot
ENSRNOG00000048169	Tuba8
ENSRNOG00000063432	Or2a20
ENSRNOG00000006810	Lancl2
ENSRNOG00000009583	RGD1563352
ENSRNOG00000028538	Vom2r48
ENSRNOG00000070474	LOC100910678
ENSRNOG00000057713	Cav2
ENSRNOG00000018159	Anxa4
ENSRNOG00000033274	AC113910.1
ENSRNOG00000007304	Herc3
ENSRNOG00000034168	Gemin7l1
ENSRNOG00000008839	Pparg
ENSRNOG00000026919	RGD1565367
ENSRNOG00000005519	Grm3
ENSRNOG00000065301	Cux1-ps1
ENSRNOG00000007808	Nap1l5
ENSRNOG00000026941	Tril
ENSRNOG00000063440	Vom1r66
ENSRNOG00000060808	AABR07060700.1
ENSRNOG00000033748	AABR07060610.1
ENSRNOG00000067848	Clec4d
ENSRNOG00000056243	ST7
ENSRNOG00000067824	LOC100911032
ENSRNOG00000027055	LOC689042
ENSRNOG00000057387	Vom1r65
ENSRNOG00000047851	Vom1r71
ENSRNOG00000005818	Elapor2
ENSRNOG00000061394	Clec4e
ENSRNOG00000062606	Vom1r72
ENSRNOG00000046023	Exoc4
ENSRNOG00000070044	Vom1r84
ENSRNOG00000065350	Cpamd8
ENSRNOG00000012822	AC123138.1
ENSRNOG00000007740	Tacstd2
ENSRNOG00000008594	Tex47
ENSRNOG00000067416	Kcnd2
ENSRNOG00000031306	Zfp804b
ENSRNOG00000006383	Atoh1
ENSRNOG00000005468	Rbm28
ENSRNOG00000010057	Clec6a-ps1
ENSRNOG00000042954	RSA-14-44
ENSRNOG00000060343	Asz1
ENSRNOG00000050482	Dbf4
ENSRNOG00000048888	AABR07060996.1
ENSRNOG00000005630	AABR07060778.1
ENSRNOG00000023340	Tmem72
ENSRNOG00000005781	Wnt16
ENSRNOG00000033938	AABR07061136.1
ENSRNOG00000068988	Vom2r52
ENSRNOG00000053787	Mdfic
ENSRNOG00000013211	Chchd3
ENSRNOG00000056207	Capza2
ENSRNOG00000008775	Lrguk
ENSRNOG00000061845	Cttnbp2
ENSRNOG00000067685	Mug1
ENSRNOG00000013072	Plxna4
ENSRNOG00000060349	Fam3c
ENSRNOG00000053662	Fgf6
ENSRNOG00000055481	Ankrd7
ENSRNOG00000009211	C3ar1
ENSRNOG00000027433	Akr1b10
ENSRNOG00000006726	Zfp9
ENSRNOG00000042478	Adam22
ENSRNOG00000021840	Cped1
ENSRNOG00000009734	Akr1b8
ENSRNOG00000015505	Mfap5
ENSRNOG00000039494	Aass
ENSRNOG00000008851	Slc35b4
ENSRNOG00000059016	Tspan12
ENSRNOG00000010282	Ninj2
ENSRNOG00000010045	Clec4a
ENSRNOG00000009875	Akr1b7
ENSRNOG00000010344	B4galnt3
ENSRNOG00000006527	Slc6a1
ENSRNOG00000010573	Stra8
ENSRNOG00000010018	Clec4a3
ENSRNOG00000053449	Cracr2a
ENSRNOG00000010133	Bpgm
ENSRNOG00000011946	Ptn
ENSRNOG00000037206	Ccdc77
ENSRNOG00000070578	Vom2r50
ENSRNOG00000012826	Creb3l2
ENSRNOG00000011857	Mtpn
ENSRNOG00000049780	Sri
ENSRNOG00000012297	Marchf8
ENSRNOG00000028092	Cpa2
ENSRNOG00000014992	M6pr
ENSRNOG00000010463	Cpa4
ENSRNOG00000005726	Pclo
ENSRNOG00000010591	Kdm5a
ENSRNOG00000015191	Phc1
ENSRNOG00000011750	Fam180a
ENSRNOG00000026965	Tmem140
ENSRNOG00000009236	Necap1
ENSRNOG00000007202	Sema3d
ENSRNOG00000061684	Ndufa9
ENSRNOG00000024604	Jkampl
ENSRNOG00000009513	Akr1b1
ENSRNOG00000059227	Akap3
ENSRNOG00000042139	Clec4a1
ENSRNOG00000053804	Prmt8
ENSRNOG00000039862	Cldn12
ENSRNOG00000026958	Cyren
ENSRNOG00000062541	Fzd1
ENSRNOG00000051816	Tigar
ENSRNOG00000010421	Wdr91
ENSRNOG00000011905	Atp6v1e1
ENSRNOG00000007098	Gtpbp10
ENSRNOG00000066556	Fgf23
ENSRNOG00000008602	Steap4
ENSRNOG00000049203	Pex5
ENSRNOG00000011184	Slc13a4
ENSRNOG00000005908	Dmtf1
ENSRNOG00000011718	C1rl
ENSRNOG00000064282	LOC102554670
ENSRNOG00000042758	Tmem243
ENSRNOG00000011796	C1r
ENSRNOG00000006076	Steap2
ENSRNOG00000070375	LOC297568
ENSRNOG00000010795	Cnot4
ENSRNOG00000006114	Cfap69
ENSRNOG00000011971	C1s
ENSRNOG00000013004	Akr1d1
ENSRNOG00000069929	LOC102550644
ENSRNOG00000069594	LOC120102485
ENSRNOG00000007151	Cdk14
ENSRNOG00000065327	LOC687056
ENSRNOG00000019264	Ltbr
ENSRNOG00000033673	LOC120102174
ENSRNOG00000024560	Nup50-ps1
ENSRNOG00000010880	Gpr27
ENSRNOG00000039860	LOC102549548
ENSRNOG00000062959	Ccnd2
ENSRNOG00000064238	Rimklb
ENSRNOG00000066290	LOC120102486
ENSRNOG00000009163	Fam133b
ENSRNOG00000067905	LOC103692103
ENSRNOG00000019368	Scnn1a
ENSRNOG00000058506	AC095078.1
ENSRNOG00000007899	Mterf1
ENSRNOG00000064449	LOC120102333
ENSRNOG00000051419	Pttg1ip2
ENSRNOG00000010852	Nup205
ENSRNOG00000067290	LOC102555037
ENSRNOG00000067539	LOC108350739
ENSRNOG00000062607	LOC103691800
ENSRNOG00000068001	Abcb4
ENSRNOG00000042804	LOC120102505
ENSRNOG00000052718	AABR07061707.1
ENSRNOG00000007090	Cacna1c
